stream_name,depth
StreamingSwish_15_out0_stream_1,3
StreamingMemory_55_out0_stream_0,2
StreamingMemory_55_out1_stream_0,2
TensorDuplicator_6_out0_stream_0,4
TensorDuplicator_6_out0_stream_1,4
TensorDuplicator_6_out1_stream_0,122
TensorDuplicator_6_out1_stream_1,122
StreamingMemory_56_out0_stream_0,2
StreamingMemory_56_out1_stream_0,2
BandwidthAdjustIncreaseChannels_0_out0_stream_0,59
BandwidthAdjustIncreaseChannels_0_out0_stream_1,59
StreamingLineBuffer_16_out0_stream_0,6
StreamingLineBuffer_16_out0_stream_prepad_0,4
StreamingLineBuffer_16_out0_stream_prepad_1,4
StreamingMemory_57_out0_stream_0,2
StreamingMemory_57_out1_stream_0,2
StreamingConv_16_out0_stream_0,4
StreamingConv_16_out0_stream_1,4
StreamingLineBuffer_17_out0_stream_0,8
StreamingLineBuffer_17_out0_stream_prepad_0,4
StreamingLineBuffer_17_out0_stream_prepad_1,4
StreamingMemory_58_out0_stream_0,2
StreamingMemory_58_out1_stream_0,2
StreamingConv_17_out0_stream_0,4
StreamingConv_17_out0_stream_1,4
StreamingSwish_16_out0_stream_0,17
StreamingSwish_16_out0_stream_1,17
StreamingMemory_59_out0_stream_0,2
StreamingMemory_59_out1_stream_0,2
StreamingSwish_17_out0_stream_0,3
StreamingSwish_17_out0_stream_1,3
BandwidthAdjustDecreaseChannels_3_out0_stream_0,4482
BandwidthAdjustDecreaseChannels_3_out0_stream_1,4482
StreamingMemory_60_out0_stream_0,2
StreamingMemory_60_out1_stream_0,2
TensorDuplicator_7_out0_stream_0,61
TensorDuplicator_7_out0_stream_1,61
TensorDuplicator_7_out1_stream_0,1506
TensorDuplicator_7_out1_stream_1,1506
StreamingMemory_61_out0_stream_0,2
StreamingMemory_61_out1_stream_0,2
StreamingLineBuffer_18_out0_stream_0,7
StreamingLineBuffer_18_out0_stream_prepad_0,4
StreamingLineBuffer_18_out0_stream_prepad_1,4
StreamingMemory_62_out0_stream_0,2
StreamingMemory_62_out1_stream_0,2
StreamingConv_18_out0_stream_0,4
StreamingConv_18_out0_stream_1,4
StreamingMemory_63_out0_stream_0,2
StreamingMemory_63_out1_stream_0,2
StreamingSwish_18_out0_stream_0,60
StreamingSwish_18_out0_stream_1,124
StreamingMemory_64_out0_stream_0,2
StreamingMemory_64_out1_stream_0,2
StreamingLineBuffer_19_out0_stream_0,9
StreamingLineBuffer_19_out0_stream_prepad_0,5
StreamingLineBuffer_19_out0_stream_prepad_1,5
StreamingLineBuffer_19_out0_stream_prepad_2,6
StreamingLineBuffer_19_out0_stream_prepad_3,6
StreamingLineBuffer_19_out0_stream_prepad_4,6
StreamingLineBuffer_19_out0_stream_prepad_5,5
StreamingLineBuffer_19_out0_stream_prepad_6,5
StreamingLineBuffer_19_out0_stream_prepad_7,6
StreamingLineBuffer_19_out0_stream_prepad_8,6
StreamingLineBuffer_19_out0_stream_prepad_9,6
StreamingLineBuffer_19_out0_stream_prepad_10,6
StreamingLineBuffer_19_out0_stream_prepad_11,6
StreamingLineBuffer_19_buffer_stream_0,65
StreamingLineBuffer_19_buffer_stream_1,65
StreamingLineBuffer_19_buffer_stream_2,1217
StreamingLineBuffer_19_buffer_stream_3,1217
StreamingLineBuffer_19_buffer_stream_4,65
StreamingLineBuffer_19_buffer_stream_5,65
StreamingLineBuffer_19_buffer_stream_6,1217
StreamingLineBuffer_19_buffer_stream_7,1217
StreamingLineBuffer_19_buffer_stream_8,65
StreamingLineBuffer_19_buffer_stream_9,65
StreamingMemory_65_out0_stream_0,2
StreamingMemory_65_out1_stream_0,2
StreamingConv_19_out0_stream_0,4
StreamingConv_19_out0_stream_1,4
